ID_x,module-id,comment,exposure_time,current,voltage,iso,aperture,camera,filename,identifier,Crack,Contact,Corrosion,Interconnect,sinton_iv_id,Sample_ID,Batch_ID,Measurement_Date-Time,date_y,time_y,load_voltage,reference_constant,voltage_temperature_coefficient,temperature-offset,setpoint-initial,step-size-one,step-size-switch,step-size-two,setpoint-isc-voltage,pulse-wait-time,pulse-wait-time-voc,pulse-length,pulse-wait-time-voc-length,ID_y,User_ID,txt_filename,mfr_filename,Isc_(A),Voc_(V),Imp_(A),Vmp_(V),Pmp_(W),FF_(percent),Efficiency_(percent),Rsh_(ohm),Rs_(ohm),Jsc_(A/cm2),Voc_(V/cell),Jmp_(A/cm2),Vmp_(V/cell),Pmp_(W/cm2),Cell_Efficiency_(percent),Rsh_(ohm-cm2),Rs_(ohm-cm2),ILoad_(A),VLoad_(V),FFLoad_(percent),PLoad_(W),EffLoad_(percent),RsLoad_(ohm),JLoad_(A/cm2),VLoad_(V/cell),PLoad_(W/cm2),Cell_EffLoad_(percent),RsLoad_(ohm-cm2),Rs_Modulation_(ohm-cm2),Measured_Temperature_(C),Total_Test_Time_(s),pJmp_(A/cm2),pVmp_(V/cell),pPmp_(W/cm2),pFF_(percent),pEfficiency_(percent),n_at_1_sun,Jo1_(A/cm2),Jo2_(A/cm2),Jo_at_Vmp_(fA/cm2),Jo_at_Voc_(fA/cm2),Lifetime_at_Vmp_(us),Doping_(cm-3),Measured_Resistivity_(Ohm-cm),Measured_Thickness_(cm),Max_Intensity_(suns),Intensity_@_flash_cutoff_(suns),V_at_Isc_(V),dV/dt,V_Pad_0_(V),Capacitance_(uF/cm2),Pmp_Error_due_to_Capacitance_(percent),Pm/Pe,Total_IV_Curve_Loss_(percent),BulkSRH_AND_Jo_Power_Loss_(percent),Rs_Power_Loss_(percent),Rsh_Power_Loss_(percent),Richter_Limit_Efficiency_(percent),Delta_Power_per_(fA/cm2)_at_pVmp_(percent),Dark_Break_Interpolated,Calibration,Resistivity_(ohm-cm),Analysis_Resistivity_(ohm-cm),Sample_Type,Thickness_(cm),Cell_Area_(cm2),Total_Area_(cm2),Number_of_Cells_per_String,Number_of_Strings,Temperature_(C),Intensity_(suns),Analysis_Type,Nominal_Load_Voltage_(mV/cell),Rs_Modulation_Target_(ohm-cm2),Reference_Constant_(V/sun),Voltage_Temperature_Coefficient_(mV/C),Temperature_Offset_(C),Power_per_Sun_(W/m2),Conductivity_Modulation_(ohm-cm2/V),Auger_Coefficient,Band_Gap_Narrowing,Fit_Method,Carrier_Density_Center_Point_(cm-3),Percent_Fit,Lower_Bound_(cm-3),Upper_Bound_(cm-3),Rsh_Lifetime_Correction,Rsh_Measurement_Method,SunsVoc_Rsh_Voltage_(V),Do_Dark_Break_Measurement,Temperature_Measurement_Method,Number_of_dRsh_Points,dRsh_Output_Vlimit_(V),Current_Transfer,Voltage_Transfer,Temperature_Transfer,Final_Bin,Bin_Index,Do_Doping_Measurement,Doping_Sample_Time_(us),Doping_Measurement_Length_(us),Measurement_Type,Comments,Measurement_Date-Time_String,Software_Version,Recipe_Filename,Forward_Dark_IV_Interpolated?,Doping_Calibration_Factor_(V/sun),Vmp_Correction_Factor_(percent),Flash_1/e_Decay_Time_(ms),Missed_Flashes,Auger_Method,Photon_Recycling,Photon_Recycling_Equation,module_id,identifier_defect,Measurement_DateTime,square,ring,crack,bright_crack,hotspot,gridline_darkening,near_busbar,shattered,serial_number,datetime
,,,,,,,,,,20220129_090100_SHELL_M55_6320427800,,,,,20067.0,20220129_090017_6320427800_02,20220129_SHELL_M55,2022-01-29 09:01:00,20220129.0,090017,483.0,0.247326411,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,24275.0,DJC,IVT20220129-SHELL_M55-20220129_090017_6320427800_X_02.txt,IVT20220129-SHELL_M55-20220129_090017_6320427800_X_02.mfr,3.112716,21.543046,2.833341,16.434807,46.565415,69.44115,11.01358,1595.268648,0.963444,0.029673,0.598418,0.02701,0.456522,0.012331,12.330636,4648.435587,2.80737,2.833341,16.434807,69.44115,46.565415,11.01358,0.963444,0.02701,0.456522,0.012331,12.330636,2.80737,5.343855,20.117934,49.193779,0.027963,0.518992,0.014512,81.72792,14.512393,0.948195,1.98e-12,2.32e-08,,,0.0,3980000000000000.0,3.534867,,1.170788,0.541717,2.033225,1349.577065,16.434807,2.054071,,,,,14.243816,0.385945,,,0.0,0.0,3.534867,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,3.297189,0.247326,2.2,-0.6,1000.0,11.712588,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/29/2022 9:01,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0154,,,,,,,,,,,6320427800.0,2022-01-29 09:01:00
,,,,,,,,,,20220129_090300_SHELL_M55_6320427800,,,,,20068.0,20220129_090130_6320427800_01,20220129_SHELL_M55,2022-01-29 09:03:00,20220129.0,090130,483.0,0.247326411,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,3000.0,3000.0,15000.0,180000.0,24276.0,DJC,IVT20220129-SHELL_M55-20220129_090130_6320427800_X_01.txt,IVT20220129-SHELL_M55-20220129_090130_6320427800_X_01.mfr,3.113991,21.542644,2.841138,16.376224,46.52712,69.356922,11.004522,1576.662504,0.972479,0.029685,0.598407,0.027084,0.454895,0.01232,12.320496,4594.219351,2.833696,2.841138,16.376224,69.356922,46.52712,11.004522,0.972479,0.027084,0.454895,0.01232,12.320496,2.833696,5.243107,20.288496,90.114197,0.02798,0.518861,0.014518,81.725855,14.517701,0.950655,1.98e-12,2.34e-08,,,0.0,4130000000000000.0,3.412026,,1.158905,0.104543,2.038259,1264.526873,16.376224,1.928128,,,,,14.436088,0.389823,,,0.0,0.0,3.412026,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,3.341282,0.247326,2.2,-0.6,1000.0,11.531281,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/29/2022 9:03,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0154,,,,,,,,,,,6320427800.0,2022-01-29 09:03:00
20362.0,F0201-0154,X,3.0,0.025,16.452,1000,9/5,DSLR-CMOS,20220129_090514_SHELL_M55_6320427800_X_3s_0.025A_16.452V.jpg,20220129_090514_SHELL_M55_6320427800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427800.0,2022-01-29 09:05:14
20363.0,F0201-0154,X,3.0,0.194,19.246,1000,9/5,DSLR-CMOS,20220129_090537_SHELL_M55_6320427800_X_3s_0.194A_19.246V.jpg,20220129_090537_SHELL_M55_6320427800,15.5719416,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427800.0,2022-01-29 09:05:37
20364.0,F0201-0154,X,3.0,0.296,19.782,1000,9/5,DSLR-CMOS,20220129_090601_SHELL_M55_6320427800_X_3s_0.296A_19.782V.jpg,20220129_090601_SHELL_M55_6320427800,10.3195818,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427800.0,2022-01-29 09:06:01
20365.0,F0201-0154,X,1.0,1.392,22.048,1000,9/5,DSLR-CMOS,20220129_090625_SHELL_M55_6320427800_X_1s_1.392A_22.048V.jpg,20220129_090625_SHELL_M55_6320427800,5.0001261,0.0003536,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427800.0,2022-01-29 09:06:25
20366.0,F0201-0154,X,1.0,2.394,23.123,1000,9/5,DSLR-CMOS,20220129_090643_SHELL_M55_6320427800_X_1s_2.394A_23.123V.jpg,20220129_090643_SHELL_M55_6320427800,2.6447353,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427800.0,2022-01-29 09:06:43
20367.0,F0201-0154,X,1.0,3.392,23.969,1000,9/5,DSLR-CMOS,20220129_090701_SHELL_M55_6320427800_X_1s_3.392A_23.969V.jpg,20220129_090701_SHELL_M55_6320427800,1.0123746,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427800.0,2022-01-29 09:07:01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220131_174350_SHELL_M55_6320427800,2022-01-31 17:43:50,0.9850490225,0.0032044356194444,0.0469932657222222,0.0084205412861111,0.0408206960099166,0.001260603425,0.0019885195797222,0.0002352524022222,6320427800.0,2022-01-31 17:43:50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220114_123137_SHELL_M55_6320427802,2022-01-14 12:31:37,0.9770835430555554,0.0061718739861111,0.0270683896111111,0.0111880244833333,0.0445611769663888,0.0011851282336111,0.0008145060283333,0.0003411969761111,6320427802.0,2022-01-14 12:31:37
,,,,,,,,,,20220114_173900_SHELL_M55_6320427802,,,,,19696.0,20220114_173847_6320427802_01,20220114_SHELL_M55,2022-01-14 17:39:00,20220114.0,173847,483.0,0.247409,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,23904.0,DJC,IVT20220114-SHELL_M55-20220114_173847_6320427802_X_01.txt,IVT20220114-SHELL_M55-20220114_173847_6320427802_X_01.mfr,2.926417,21.594847,2.623906,15.816657,41.501428,65.671464,9.815853,1456.404743,1.329425,0.027897,0.599857,0.025013,0.439352,0.01099,10.98968,4243.801599,3.873797,2.623906,15.816657,65.671464,41.501428,9.815853,1.329425,0.025013,0.439352,0.01099,10.98968,3.873797,6.29859,22.581718,49.418715,0.026264,0.518838,0.013627,81.430573,13.626861,0.980394,1.78e-12,2.42e-08,,,15.588147,5580000000000000.0,2.554774,,1.166431,0.543333,1.876693,1443.50092,15.816657,1.711525,,,,10.155899,18.069396,0.45295,,,0.0,0.0,2.554774,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,3.894476,0.247409,2.2,-0.6,1000.0,15.684997,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/14/2022 17:39,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0083,,,,,,,,,,,6320427802.0,2022-01-14 17:39:00
,,,,,,,,,,20220114_174000_SHELL_M55_6320427802,,,,,19697.0,20220114_173954_6320427802_02,20220114_SHELL_M55,2022-01-14 17:40:00,20220114.0,173954,483.0,0.247409,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,23905.0,DJC,IVT20220114-SHELL_M55-20220114_173954_6320427802_X_02.txt,IVT20220114-SHELL_M55-20220114_173954_6320427802_X_02.mfr,2.929893,21.590344,2.62636,15.800348,41.497396,65.600852,9.8149,1480.756291,1.335765,0.02793,0.599732,0.025037,0.438899,0.010989,10.988612,4314.759303,3.89227,2.62636,15.800348,65.600852,41.497396,9.8149,1.335765,0.025037,0.438899,0.010989,10.988612,3.89227,6.404144,22.602125,49.380748,0.026286,0.519053,0.013644,81.45309,13.643976,0.982799,1.78e-12,2.44e-08,,,15.216953,5460000000000000.0,2.612767,,1.164944,0.546661,1.87591,1513.676596,15.800348,1.758467,,,,10.677803,18.16915,0.445056,,,0.0,0.0,2.612767,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,4.013375,0.247409,2.2,-0.6,1000.0,16.609313,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/14/2022 17:40,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0083,,,,,,,,,,,6320427802.0,2022-01-14 17:40:00
,,,,,,,,,,20220114_174200_SHELL_M55_6320427802,,,,,19698.0,20220114_174108_6320427802_01,20220114_SHELL_M55,2022-01-14 17:42:00,20220114.0,174108,483.0,0.247409,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,23906.0,DJC,IVT20220114-SHELL_M55-20220114_174108_6320427802_X_01.txt,IVT20220114-SHELL_M55-20220114_174108_6320427802_X_01.mfr,2.929254,21.587185,2.626122,15.802918,41.500398,65.629507,9.81561,1457.402441,1.33513,0.027924,0.599644,0.025035,0.43897,0.010989,10.989407,4246.708778,3.89042,2.626122,15.802918,65.629507,41.500398,9.81561,1.33513,0.025035,0.43897,0.010989,10.989407,3.89042,6.38283,22.625695,49.369418,0.026285,0.518929,0.01364,81.459283,13.640042,0.981552,1.78e-12,2.43e-08,,,15.502612,5530000000000000.0,2.580149,,1.160583,0.544787,1.87804,1461.599332,15.802918,1.736896,,,,10.353989,18.15832,0.4523,,,0.0,0.0,2.580149,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,3.97484,0.247409,2.2,-0.6,1000.0,16.537162,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/14/2022 17:42,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0083,,,,,,,,,,,6320427802.0,2022-01-14 17:42:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220126_115737_SHELL_M55_6320427802,2022-01-26 11:57:37,0.9889036972222224,0.0038272980138888,0.05294241275,0.010661094525,0.0143322804310555,0.0013955466138888,0.0027868354955555,0.0002328287497222,6320427802.0,2022-01-26 11:57:37
20110.0,F0201-0083,X,3.0,0.025,16.3,1000,9/5,DSLR-CMOS,20220128_151405_SHELL_M55_6320427802_X_3s_0.025A_16.300V.jpg,20220128_151405_SHELL_M55_6320427802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427802.0,2022-01-28 15:14:05
20111.0,F0201-0083,X,3.0,0.194,19.249,1000,9/5,DSLR-CMOS,20220128_151434_SHELL_M55_6320427802_X_3s_0.194A_19.249V.jpg,20220128_151434_SHELL_M55_6320427802,17.8052238,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427802.0,2022-01-28 15:14:34
20112.0,F0201-0083,X,3.0,0.296,19.823,1000,9/5,DSLR-CMOS,20220128_151503_SHELL_M55_6320427802_X_3s_0.296A_19.823V.jpg,20220128_151503_SHELL_M55_6320427802,8.7634919,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427802.0,2022-01-28 15:15:03
20113.0,F0201-0083,X,1.0,1.392,22.337,1000,9/5,DSLR-CMOS,20220128_151532_SHELL_M55_6320427802_X_1s_1.392A_22.337V.jpg,20220128_151532_SHELL_M55_6320427802,4.5167348,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427802.0,2022-01-28 15:15:32
20114.0,F0201-0083,X,1.0,2.394,23.577,1000,9/5,DSLR-CMOS,20220128_151555_SHELL_M55_6320427802_X_1s_2.394A_23.577V.jpg,20220128_151555_SHELL_M55_6320427802,2.5070154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427802.0,2022-01-28 15:15:55
20115.0,F0201-0083,X,1.0,3.392,24.567,1000,9/5,DSLR-CMOS,20220128_151618_SHELL_M55_6320427802_X_1s_3.392A_24.567V.jpg,20220128_151618_SHELL_M55_6320427802,1.3284012,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427802.0,2022-01-28 15:16:18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220114_161117_SHELL_M55_6320427804,2022-01-14 16:11:17,0.9794415680555556,0.0061946855305555,0.0201186200916666,0.0086075667083333,0.0459738671252777,0.0014259392686111,0.0008735379788888,0.0003098964077777,6320427804.0,2022-01-14 16:11:17
,,,,,,,,,,20220114_161200_SHELL_M55_6320427804,,,,,19684.0,20220114_161137_6320427804_01,20220114_SHELL_M55,2022-01-14 16:12:00,20220114.0,161137,483.0,0.247409,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,23891.0,DJC,IVT20220114-SHELL_M55-20220114_161137_6320427804_X_01.txt,IVT20220114-SHELL_M55-20220114_161137_6320427804_X_01.mfr,3.038105,21.498141,2.714684,16.257807,44.134803,67.573666,10.438695,1233.262367,1.103029,0.028962,0.597171,0.025879,0.451606,0.011687,11.687004,3593.589508,3.214103,2.714684,16.257807,67.573666,44.134803,10.438695,1.103029,0.025879,0.451606,0.011687,11.687004,3.214103,6.195726,21.49082,47.664903,0.027243,0.516812,0.014079,81.406859,14.079483,0.961298,2.05e-12,2.54e-08,,,13.48654,5290000000000000.0,2.690379,,1.173908,0.545007,1.905871,1585.876328,16.257807,1.705843,,,,11.270968,15.553427,0.513833,,,0.0,0.0,2.690379,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,4.20703,0.247409,2.2,-0.6,1000.0,17.290576,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/14/2022 16:12,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0007,,,,,,,,,,,6320427804.0,2022-01-14 16:12:00
,,,,,,,,,,20220114_161300_SHELL_M55_6320427804,,,,,19685.0,20220114_161242_6320427804_02,20220114_SHELL_M55,2022-01-14 16:13:00,20220114.0,161242,483.0,0.247409,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,23892.0,DJC,IVT20220114-SHELL_M55-20220114_161242_6320427804_X_02.txt,IVT20220114-SHELL_M55-20220114_161242_6320427804_X_02.mfr,3.039594,21.490637,2.717081,16.25015,44.152971,67.591953,10.442992,1226.783123,1.103476,0.028976,0.596962,0.025902,0.451393,0.011692,11.691815,3574.70971,3.215405,2.717081,16.25015,67.591953,44.152971,10.442992,1.103476,0.025902,0.451393,0.011692,11.691815,3.215405,6.213033,21.542777,47.671702,0.027255,0.516804,0.014085,81.430109,14.08549,0.961496,2.05e-12,2.57e-08,,,14.048619,5360000000000000.0,2.658251,,1.167575,0.544871,1.850352,1590.12995,16.25015,1.677963,,,,10.637088,15.576543,0.516191,,,0.0,0.0,2.658251,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,4.194531,0.247409,2.2,-0.6,1000.0,17.050708,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/14/2022 16:13,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0007,,,,,,,,,,,6320427804.0,2022-01-14 16:13:00
,,,,,,,,,,20220114_161400_SHELL_M55_6320427804,,,,,19686.0,20220114_161354_6320427804_01,20220114_SHELL_M55,2022-01-14 16:14:00,20220114.0,161354,483.0,0.247409,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,23893.0,DJC,IVT20220114-SHELL_M55-20220114_161354_6320427804_X_01.txt,IVT20220114-SHELL_M55-20220114_161354_6320427804_X_01.mfr,3.040269,21.487542,2.72209,16.223204,44.161016,67.599008,10.444895,1204.741333,1.104678,0.028983,0.596876,0.025949,0.450645,0.011694,11.693946,3510.482385,3.21891,2.72209,16.223204,67.599008,44.161016,10.444895,1.104678,0.025949,0.450645,0.011694,11.693946,3.21891,6.016319,21.5982,47.830219,0.02726,0.516787,0.014088,81.435719,14.087557,0.963227,2.05e-12,2.57e-08,,,13.836139,5410000000000000.0,2.635254,,1.167022,0.545621,1.853311,1539.777022,16.223204,1.630848,,,,10.493764,15.637006,0.525024,,,0.0,0.0,2.635254,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,4.194373,0.247409,2.2,-0.6,1000.0,16.573158,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/14/2022 16:14,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0007,,,,,,,,,,,6320427804.0,2022-01-14 16:14:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220126_120422_SHELL_M55_6320427804,2022-01-26 12:04:22,0.9896663561111112,0.0034990431130555,0.0633542418055555,0.0081683030083333,0.0178148069197222,0.0014546003508333,0.00237148134,0.0002078433470555,6320427804.0,2022-01-26 12:04:22
20116.0,F0201-0007,X,3.0,0.025,16.05,1000,9/5,DSLR-CMOS,20220128_151919_SHELL_M55_6320427804_X_3s_0.025A_16.050V.jpg,20220128_151919_SHELL_M55_6320427804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427804.0,2022-01-28 15:19:19
20117.0,F0201-0007,X,3.0,0.194,19.074,1000,9/5,DSLR-CMOS,20220128_151948_SHELL_M55_6320427804_X_3s_0.194A_19.074V.jpg,20220128_151948_SHELL_M55_6320427804,13.3398285,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427804.0,2022-01-28 15:19:48
20118.0,F0201-0007,X,3.0,0.296,19.632,1000,9/5,DSLR-CMOS,20220128_152016_SHELL_M55_6320427804_X_3s_0.296A_19.632V.jpg,20220128_152016_SHELL_M55_6320427804,19.0592993,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427804.0,2022-01-28 15:20:16
20119.0,F0201-0007,X,1.0,1.392,21.987,1000,9/5,DSLR-CMOS,20220128_152045_SHELL_M55_6320427804_X_1s_1.392A_21.987V.jpg,20220128_152045_SHELL_M55_6320427804,5.2836803,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427804.0,2022-01-28 15:20:45
